r1,r2,rl
0.4066,0.23333,0.37362
0.41482,0.13534,0.38519
0.52597,0.27451,0.51948
0.3956,0.16667,0.36264
0.375,0.17392,0.33334
0.30075,0.07634,0.22556
0.35715,0.17073,0.33333
0.39735,0.21477,0.37086
0.43357,0.17021,0.41958
0.24545,0.11009,0.24545
0.27317,0.07882,0.23414
0.34568,0.1125,0.32099
0.64122,0.55814,0.61069
0.58986,0.41861,0.55299
0.35555,0.18045,0.35555
0.33333,0.1375,0.32098
0.34123,0.17225,0.28436
0.49333,0.32433,0.48
0.43312,0.24516,0.30573
0.56911,0.33058,0.53659
0.42953,0.27211,0.34899
0.50306,0.23602,0.42945
0.57353,0.44776,0.54412
0.37795,0.128,0.33071
0.30158,0.08065,0.2381
0.38462,0.17647,0.36538
0.39752,0.25157,0.37267
0.25914,0.04014,0.23256
0.27778,0.07042,0.22222
0.46154,0.19162,0.33136
0.45679,0.2,0.44444
0.54286,0.46377,0.54286
0.40909,0.27692,0.36364
0.30508,0.09143,0.23729
0.49495,0.28571,0.45454
0.32365,0.14226,0.29046
0.31056,0.13836,0.24845
0.30534,0.10853,0.25954
0.49635,0.22222,0.40876
0.61111,0.35955,0.55556
0.19048,0.06897,0.17687
0.36559,0.13186,0.34409
0.33708,0.17046,0.32584
0.43796,0.23704,0.39416
0.46154,0.20779,0.38462
0.27673,0.10191,0.22641
0.20253,0.08974,0.17721
0.29032,0.09836,0.27419
0.38739,0.18182,0.33333
0.38554,0.17073,0.3494
0.52973,0.29508,0.4973
0.42938,0.22857,0.41808
0.38356,0.22222,0.34247
0.63492,0.432,0.62698
0.38168,0.21706,0.35115
0.4,0.22317,0.35745
0.40211,0.24599,0.35979
0.38613,0.14,0.33663
0.4186,0.22353,0.40698
0.31469,0.12676,0.28671
0.4127,0.32258,0.39683
0.35354,0.15306,0.32323
0.45415,0.28194,0.38428
0.44615,0.20155,0.41538
0.42667,0.31081,0.42667
0.26291,0.10427,0.25352
0.4762,0.31724,0.46258
0.19608,0.06,0.19608
0.25862,0.08772,0.24138
0.3,0.13043,0.24286
1.0,1.0,1.0
0.52239,0.29324,0.49254
0.45977,0.24418,0.41379
0.40697,0.18823,0.34884
0.46429,0.29091,0.46429
0.21053,0.01786,0.17544
0.49697,0.33129,0.44848
0.21311,0.05,0.18033
0.38217,0.20645,0.35669
0.37037,0.16542,0.31111
0.32927,0.1358,0.32927
0.80383,0.69565,0.79426
0.29508,0.15,0.2459
