r1,r2,rl
0.35374,0.15068,0.32653
0.33846,0.17187,0.29231
0.33333,0.10465,0.24138
0.48684,0.28,0.46053
0.40278,0.23944,0.375
0.368,0.22764,0.352
0.36145,0.15854,0.31325
0.26471,0.0594,0.20588
0.36158,0.17143,0.32768
0.40298,0.15152,0.34328
0.50467,0.32381,0.46729
0.31579,0.19848,0.31579
0.34146,0.18182,0.27642
0.37234,0.1828,0.3617
0.22564,0.05181,0.20513
0.49057,0.26923,0.45283
0.4,0.17487,0.36757
0.3402,0.125,0.28866
0.51852,0.30075,0.48889
0.4382,0.22728,0.41573
0.43609,0.24428,0.40601
0.352,0.17886,0.32
0.38323,0.27879,0.3473
0.50382,0.27907,0.45802
0.46846,0.27523,0.46846
0.53435,0.29457,0.50382
0.34146,0.09917,0.30895
0.392,0.17742,0.336
0.39752,0.27673,0.34782
0.325,0.11393,0.2375
0.42767,0.34395,0.42767
0.26342,0.07882,0.2439
0.56881,0.36111,0.44954
0.39098,0.19697,0.34587
0.44444,0.22485,0.40936
0.16495,0.02105,0.14433
0.44444,0.22439,0.38647
0.21052,0.10715,0.17544
0.40659,0.23333,0.32967
0.29032,0.08197,0.20968
0.47471,0.25882,0.41246
0.4151,0.16561,0.37736
0.61111,0.47887,0.61111
0.29437,0.11353,0.2684
0.54438,0.38324,0.53254
0.3125,0.1519,0.2875
0.41618,0.23392,0.3815
0.35114,0.15504,0.29008
0.21429,0.0,0.21429
0.21622,0.08743,0.21622
0.44693,0.29379,0.43575
0.4,0.14634,0.32
0.35714,0.15942,0.34286
0.36905,0.25301,0.35714
0.52273,0.33333,0.46591
0.1875,0.06383,0.16667
0.33803,0.1,0.30986
0.38095,0.20192,0.33334
0.45161,0.24837,0.43871
0.4127,0.24194,0.4127
0.33898,0.2069,0.32203
0.4,0.24215,0.35555
0.28814,0.15517,0.28814
0.46154,0.29941,0.4497
0.13333,0.10344,0.13333
0.35849,0.17143,0.34905
0.35211,0.14286,0.33803
0.37114,0.16667,0.36082
0.39506,0.1375,0.35802
0.3875,0.20253,0.3625
0.23158,0.04301,0.23158
0.38095,0.15534,0.24762
0.53552,0.34255,0.4918
0.17143,0.02312,0.12571
0.30769,0.18182,0.30769
0.40298,0.16667,0.35821
0.36735,0.1134,0.33674
0.66667,0.46753,0.65385
0.50725,0.32353,0.46377
0.40174,0.25551,0.36681
0.28916,0.08906,0.2249
0.37383,0.15094,0.35514
0.48447,0.3522,0.43478
0.17392,0.0354,0.15652
0.47222,0.29578,0.43056
0.32195,0.08867,0.28292
0.28221,0.16149,0.28221
0.34977,0.16289,0.30493
0.53254,0.25595,0.48521
0.20588,0.08955,0.20588
0.27067,0.07634,0.22556
0.352,0.1626,0.288
0.352,0.13008,0.288
0.16059,0.04444,0.14598
0.47619,0.26207,0.46258
0.30645,0.13115,0.29032
0.29921,0.096,0.26772
0.29752,0.15833,0.28099
0.42254,0.25714,0.42254
0.53164,0.38217,0.5
0.27481,0.07752,0.22901
0.52857,0.27536,0.42857
0.31304,0.12389,0.29565
0.37692,0.17829,0.33077
0.32068,0.05107,0.27848
0.38158,0.13334,0.30263
0.4472,0.22642,0.39751
0.38095,0.24827,0.36734
0.4,0.13873,0.36571
0.1923,0.06493,0.1923
0.31579,0.14493,0.25838
0.36448,0.17924,0.33645
0.46032,0.25806,0.44445
0.57657,0.44037,0.57657
0.40741,0.1625,0.34568
0.37879,0.18461,0.36364
0.33334,0.22973,0.30667
0.26866,0.12121,0.26866
0.45669,0.288,0.4252
0.38036,0.14907,0.33128
0.36241,0.14966,0.33557
0.46242,0.18714,0.42774
0.16216,0.05505,0.16216
0.39694,0.20155,0.39694
0.25352,0.1,0.22535
0.12904,0.03279,0.12904
0.71066,0.58461,0.62944
0.34667,0.16216,0.29333
0.39394,0.20408,0.32323
0.25157,0.08917,0.22641
0.52308,0.40415,0.52308
0.36667,0.25424,0.36667
0.25175,0.08511,0.19581
0.27481,0.15504,0.24428
0.38655,0.15385,0.35294
0.66667,0.47887,0.63889
0.34524,0.14458,0.34524
0.47552,0.34043,0.41958
0.375,0.22785,0.3625
0.29752,0.15126,0.29752
0.46825,0.24,0.43651
0.21374,0.06202,0.18321
0.325,0.11392,0.325
0.23437,0.07936,0.23437
0.37838,0.17808,0.36486
0.34042,0.23176,0.33191
0.5,0.30894,0.48387
0.20834,0.05634,0.20834
0.3146,0.14773,0.30337
0.30556,0.12676,0.22222
0.36586,0.225,0.36586
0.44156,0.13974,0.34632
0.34043,0.15827,0.25532
0.51064,0.34532,0.49646
0.33205,0.10895,0.30888
0.34687,0.16356,0.32473
0.20202,0.05102,0.19192
0.40491,0.19876,0.38037
0.37321,0.25121,0.3445
0.3913,0.17647,0.34783
0.5,0.26356,0.4923
0.46602,0.20588,0.41748
0.14634,0.0,0.09756
0.36641,0.21705,0.30534
0.28571,0.13334,0.23376
0.3012,0.12195,0.26506
0.42276,0.18182,0.39024
0.34555,0.19048,0.32461
0.17045,0.06896,0.17045
0.47619,0.25807,0.39682
0.38621,0.25174,0.37241
0.57627,0.35429,0.53107
0.375,0.14285,0.32812
0.34965,0.15602,0.27972
0.4386,0.24779,0.32456
0.45588,0.2388,0.42647
0.33334,0.14865,0.25333
0.43637,0.29448,0.42424
0.39744,0.27273,0.38462
0.53793,0.27972,0.42759
0.44616,0.28125,0.44616
0.21539,0.07812,0.21539
0.3471,0.15126,0.31405
0.38095,0.23301,0.36191
0.27907,0.14173,0.24806
0.1938,0.00782,0.17829
0.34482,0.13986,0.27586
0.43038,0.21795,0.3038
0.38372,0.23529,0.33721
0.47799,0.24204,0.38993
0.47619,0.33871,0.47619
0.22069,0.05594,0.17931
0.57627,0.44571,0.51978
0.30918,0.17561,0.30918
0.34395,0.11613,0.28025
0.4252,0.256,0.37795
0.64286,0.46377,0.6
0.4258,0.19608,0.36129
0.32895,0.18667,0.32895
0.4,0.2449,0.36
0.34615,0.14286,0.29487
0.42623,0.25,0.40984
0.43478,0.26471,0.3913
0.16552,0.02797,0.16552
0.21769,0.12414,0.21769
0.275,0.08861,0.2125
0.2814,0.13198,0.25126
0.37079,0.14773,0.32584
0.4,0.16666,0.35294
0.26667,0.07519,0.23704
0.30986,0.17143,0.30986
0.4486,0.23585,0.39252
0.288,0.14634,0.288
0.48837,0.33594,0.43411
0.49735,0.23529,0.44445
0.47005,0.23256,0.38709
0.293,0.14194,0.25478
0.26766,0.11236,0.23792
0.35616,0.23611,0.32877
0.36,0.20202,0.35
0.37838,0.21858,0.36757
0.46364,0.23854,0.40909
0.61871,0.48175,0.61871
0.28409,0.11494,0.26137
0.51807,0.2561,0.42169
0.31304,0.19469,0.29565
0.35773,0.16529,0.30894
0.3522,0.21656,0.32704
0.5,0.27536,0.47143
0.38277,0.19323,0.30622
0.41053,0.24468,0.38947
0.39759,0.20732,0.38554
0.61261,0.36697,0.57657
0.42105,0.14286,0.38597
0.59524,0.42169,0.54762
0.33684,0.17205,0.29474
0.36601,0.14569,0.35294
0.32812,0.14285,0.3125
0.33918,0.16569,0.32748
0.50829,0.30168,0.48619
0.38182,0.2037,0.34545
0.29814,0.08805,0.23603
0.29743,0.10362,0.28718
0.32727,0.16666,0.29091
0.45871,0.29906,0.44037
0.43479,0.26415,0.40994
0.4375,0.25397,0.42187
0.19565,0.08889,0.19565
0.32052,0.18182,0.28205
0.22222,0.08451,0.20833
0.57895,0.33928,0.5614
0.45762,0.2735,0.43221
0.4065,0.2459,0.39024
0.35821,0.16667,0.34328
0.32,0.13008,0.272
0.39706,0.17911,0.35294
0.44138,0.22378,0.38621
0.36478,0.11465,0.3522
0.39437,0.2,0.39437
0.43709,0.21333,0.41722
0.48,0.2973,0.44
0.31884,0.07353,0.17391
0.15385,0.02632,0.15385
0.31858,0.14414,0.30088
0.38579,0.15385,0.35533
0.20833,0.10526,0.1875
0.38356,0.22222,0.32876
0.37795,0.16,0.36221
0.41727,0.32117,0.41727
0.29032,0.13115,0.29032
0.54545,0.31579,0.46753
0.53595,0.39735,0.52288
0.48863,0.26436,0.38636
0.36522,0.14912,0.28695
0.43357,0.22695,0.4056
0.51725,0.32558,0.48276
0.12048,0.04938,0.12048
0.23763,0.08081,0.23763
0.26347,0.09697,0.20359
0.46479,0.25714,0.43662
0.31111,0.16542,0.26667
0.37956,0.14815,0.33577
0.35938,0.14286,0.32812
0.37705,0.2,0.34426
0.34783,0.13186,0.32609
0.5,0.34546,0.48214
0.44255,0.25751,0.42553
0.49123,0.35503,0.47953
0.4507,0.24285,0.43662
0.4581,0.28249,0.41341
0.2647,0.07921,0.22549
0.40677,0.21715,0.35028
0.18634,0.05031,0.17392
0.43529,0.25,0.41176
0.50327,0.29605,0.43791
0.36025,0.13837,0.28571
0.40936,0.30769,0.39766
0.38356,0.19444,0.38356
0.29629,0.10788,0.25514
0.17561,0.07882,0.14634
0.22608,0.1062,0.1913
0.36666,0.20225,0.34445
0.29572,0.1098,0.27237
0.41989,0.2905,0.41989
0.1295,0.0,0.11511
0.39716,0.18705,0.34043
0.45256,0.20741,0.36496
0.35862,0.18182,0.31724
0.43421,0.25333,0.42105
0.39449,0.19444,0.33028
0.45333,0.25676,0.38667
0.48484,0.26993,0.46061
0.62252,0.42953,0.60928
0.43357,0.24114,0.39161
0.23449,0.11189,0.23449
0.475,0.20253,0.3875
0.44776,0.28788,0.43284
0.4,0.16162,0.35
0.20779,0.11842,0.20779
0.49682,0.25806,0.47134
0.34437,0.14765,0.2649
0.24828,0.05594,0.22069
0.26701,0.13684,0.25654
0.55484,0.39215,0.50323
0.31933,0.11966,0.2353
0.43038,0.20426,0.37975
0.35294,0.20513,0.35294
0.53521,0.32858,0.49296
0.47826,0.20588,0.37681
0.33027,0.14953,0.31193
0.21715,0.13873,0.20572
0.2973,0.11111,0.21622
0.37762,0.15603,0.30769
0.27536,0.16176,0.24638
0.35087,0.10651,0.269
0.47272,0.34356,0.43636
0.31633,0.15464,0.28571
0.52381,0.39759,0.5
0.46226,0.24761,0.41509
0.46154,0.25974,0.37179
0.42253,0.21429,0.30986
0.34884,0.17647,0.32558
0.34524,0.14458,0.2619
0.47619,0.23448,0.40816
0.3979,0.26455,0.31414
0.34177,0.17949,0.32911
0.14765,0.05442,0.10738
0.38333,0.20339,0.35
0.32381,0.14423,0.25714
0.26923,0.07792,0.26923
0.3038,0.19231,0.29114
0.6129,0.46739,0.6129
0.57516,0.4106,0.54902
0.49315,0.34722,0.45205
0.4054,0.16439,0.37838
0.22361,0.05031,0.22361
0.32222,0.16854,0.28889
0.30409,0.07101,0.24561
0.36975,0.20513,0.31933
0.23414,0.09852,0.20487
0.19768,0.07058,0.17442
0.26751,0.12904,0.24204
