r1,r2,rl
0.38541,0.15789,0.28125
0.06818,0.0115,0.06818
0.44295,0.16327,0.38926
0.47394,0.3445,0.46445
0.42424,0.26154,0.37879
0.45161,0.27869,0.43548
0.3814,0.11267,0.34418
0.40299,0.24242,0.40299
0.25157,0.10191,0.22641
0.46154,0.28572,0.44872
0.56338,0.37143,0.54929
0.27778,0.11321,0.24074
0.5641,0.36522,0.5641
0.26951,0.08633,0.21277
0.39111,0.20628,0.36444
0.37634,0.18478,0.34409
0.30864,0.1625,0.28395
0.37908,0.15894,0.35294
0.45313,0.24409,0.36719
0.38462,0.25582,0.36923
0.35,0.20339,0.3
0.48837,0.27059,0.40698
0.36478,0.17835,0.30189
0.51406,0.25911,0.45783
0.47134,0.3871,0.4586
0.64706,0.46429,0.6
0.49032,0.33987,0.47742
0.43871,0.28758,0.3871
0.41808,0.12571,0.33898
0.09231,0.0,0.09231
0.31847,0.14194,0.28025
0.51376,0.33645,0.47706
0.52055,0.34722,0.50685
0.53237,0.37956,0.51799
0.24859,0.09143,0.23729
0.50322,0.40523,0.49033
0.44312,0.21818,0.35928
0.40559,0.21277,0.36363
0.32044,0.07821,0.2873
0.53489,0.29412,0.41861
0.70886,0.57143,0.70886
0.28813,0.10345,0.27118
0.39098,0.19848,0.37594
0.40741,0.32076,0.40741
0.42748,0.21706,0.35114
0.37576,0.15951,0.37576
0.48529,0.29851,0.47059
0.35556,0.13483,0.3
0.53947,0.33333,0.51316
0.49383,0.3,0.46913
0.19513,0.14876,0.19513
0.48366,0.27814,0.44444
0.34437,0.16107,0.29139
0.28571,0.06289,0.18633
0.375,0.2381,0.35937
0.48437,0.33333,0.4375
0.37576,0.19632,0.29091
0.43421,0.22667,0.40789
0.63793,0.52632,0.62069
0.44571,0.30058,0.43429
0.33333,0.15731,0.27778
0.2807,0.08284,0.25731
0.33803,0.17143,0.30986
0.44928,0.27941,0.42029
0.36666,0.23729,0.36666
0.42581,0.20915,0.4
0.56498,0.37714,0.51977
0.47,0.26263,0.42
0.43836,0.19445,0.41096
0.55814,0.35294,0.54651
0.31284,0.18079,0.29051
0.43835,0.23611,0.42466
0.55367,0.37715,0.50847
0.36735,0.23973,0.36735
0.34682,0.15205,0.3237
0.29008,0.12403,0.27481
0.34848,0.1832,0.31061
0.41222,0.18605,0.35115
0.33548,0.11765,0.23226
0.51136,0.32184,0.47727
0.4,0.18405,0.35152
0.2,0.06818,0.15555
0.44303,0.24359,0.39241
0.19444,0.02817,0.18055
0.44444,0.26966,0.41111
0.32307,0.125,0.30769
0.34,0.20408,0.32
0.42581,0.28758,0.4129
0.45,0.22034,0.41667
0.26455,0.13904,0.25397
0.25,0.09333,0.25
0.56667,0.28813,0.5
0.46552,0.29565,0.42241
0.29442,0.03077,0.2335
0.53147,0.28369,0.5035
0.50956,0.28387,0.48408
0.37956,0.23703,0.36496
0.36667,0.18644,0.35
0.40244,0.25925,0.39024
0.52239,0.37879,0.50746
0.37097,0.19672,0.37097
0.53435,0.34109,0.51908
0.28571,0.10145,0.22857
0.46809,0.22318,0.42553
0.41096,0.29167,0.38356
0.35898,0.15584,0.29487
0.50909,0.38889,0.4
0.20305,0.05128,0.17259
0.49524,0.29807,0.3619
0.37692,0.20155,0.35385
0.42647,0.28358,0.39706
0.30303,0.18557,0.30303
0.42,0.25252,0.35
0.19469,0.10811,0.17699
0.51724,0.34884,0.48276
0.38235,0.20896,0.30882
0.3663,0.14022,0.35898
0.33333,0.1129,0.28571
0.61039,0.53947,0.61039
0.40838,0.24339,0.39791
0.52121,0.29448,0.41212
0.37909,0.15894,0.33987
0.56,0.3815,0.46857
0.31746,0.19355,0.30158
0.20183,0.03738,0.20183
0.30263,0.08,0.26316
0.54438,0.39521,0.52071
0.48276,0.29824,0.46552
0.51701,0.26207,0.46258
0.37647,0.19048,0.27059
0.53846,0.41111,0.52747
0.23158,0.0215,0.21053
0.41323,0.16807,0.36363
0.33862,0.21391,0.33862
0.49056,0.16561,0.44025
0.38889,0.22641,0.35185
0.26087,0.0885,0.22609
0.38095,0.22707,0.32035
0.29268,0.09917,0.27642
0.35762,0.28188,0.35762
0.57143,0.41177,0.57143
0.34066,0.17778,0.31868
0.30882,0.07463,0.22059
0.45304,0.26816,0.41989
0.40718,0.19394,0.3473
0.47126,0.2907,0.45977
0.25,0.1017,0.25
0.18644,0.06897,0.13559
0.44335,0.26866,0.44335
0.2,0.05618,0.17778
0.32143,0.10843,0.2619
0.31428,0.14493,0.27143
0.35353,0.06123,0.30303
0.64407,0.48,0.63277
0.52941,0.34328,0.4853
0.38096,0.20961,0.329
0.36036,0.23636,0.31532
0.36871,0.13559,0.32402
0.35227,0.1954,0.30682
0.23358,0.05926,0.21898
0.55033,0.32653,0.44295
0.27472,0.12222,0.25274
0.17964,0.02424,0.14371
0.41284,0.19444,0.36697
0.39007,0.17143,0.34752
0.33588,0.17054,0.25954
0.37143,0.15942,0.3
0.36522,0.17699,0.36522
0.26667,0.07519,0.22222
0.28188,0.09524,0.25503
0.46154,0.28369,0.46154
0.41667,0.23729,0.38333
0.49123,0.30357,0.49123
0.34009,0.17142,0.2996
0.47058,0.29139,0.43137
0.65853,0.54601,0.61586
0.375,0.18182,0.32143
0.40288,0.27738,0.40288
0.27907,0.08235,0.26744
0.44746,0.23208,0.37966
0.30232,0.07031,0.26357
0.36735,0.12414,0.21768
0.40278,0.1831,0.36111
0.34965,0.1844,0.33567
0.37576,0.13497,0.32727
0.26966,0.07955,0.23596
0.27814,0.13423,0.23841
0.48193,0.25101,0.38554
0.4394,0.16923,0.37879
0.45045,0.23853,0.34234
0.54645,0.32044,0.50273
0.40678,0.24138,0.40678
0.34014,0.22069,0.29932
0.42253,0.28572,0.40845
0.44628,0.26891,0.42975
0.52055,0.29167,0.49315
0.2716,0.075,0.24692
0.49123,0.23669,0.45614
0.27068,0.03053,0.22557
0.49704,0.27545,0.47337
0.43709,0.26846,0.38411
0.13433,0.01515,0.13433
0.44565,0.28571,0.43478
0.34108,0.17323,0.29457
0.45161,0.25,0.39785
0.31646,0.12821,0.3038
0.58824,0.44555,0.57844
0.39252,0.24762,0.33645
0.40336,0.18804,0.35294
0.31646,0.12821,0.2405
0.36923,0.25,0.35384
0.65693,0.45926,0.61314
0.32749,0.14201,0.2807
0.53659,0.38016,0.52032
0.38272,0.2,0.37037
0.375,0.2,0.375
0.41121,0.18868,0.38317
0.19697,0.01538,0.16667
0.36686,0.16767,0.3432
0.4031,0.18897,0.37209
0.45,0.22785,0.4375
0.44166,0.26891,0.40834
0.41346,0.25243,0.375
0.19847,0.0155,0.16794
0.40845,0.2,0.38028
0.36734,0.17931,0.28571
0.58537,0.425,0.53658
0.4468,0.1828,0.32979
0.28358,0.10606,0.2388
0.4812,0.32061,0.46617
0.375,0.14173,0.32031
0.41228,0.20354,0.39474
0.23711,0.08333,0.23711
0.52564,0.41559,0.52564
0.43182,0.25287,0.42046
0.44776,0.24243,0.35821
0.47794,0.2963,0.44853
0.47312,0.26087,0.45161
0.27273,0.09524,0.22727
0.43421,0.25333,0.32895
0.31428,0.20588,0.31428
0.33767,0.14474,0.32467
0.4186,0.28347,0.4031
0.25253,0.09184,0.24242
0.30527,0.12766,0.23158
0.46716,0.22222,0.39416
0.45378,0.37607,0.45378
0.44706,0.29761,0.42353
0.40601,0.16794,0.37594
0.25,0.08955,0.22059
0.40394,0.21891,0.25616
0.30986,0.14286,0.28169
0.46154,0.22695,0.32168
0.71154,0.43137,0.65385
0.51095,0.35555,0.49635
0.57931,0.32168,0.48276
0.57812,0.47619,0.57812
0.39682,0.17742,0.31746
0.46847,0.27523,0.45045
0.41177,0.3,0.41177
0.36,0.10811,0.32
0.21245,0.01476,0.1978
0.38889,0.1831,0.31944
0.35632,0.13953,0.26436
0.35461,0.17266,0.31206
0.51515,0.35385,0.51515
0.41176,0.23881,0.39705
0.3268,0.10596,0.27451
0.52747,0.37777,0.48352
0.40758,0.20096,0.38862
0.39456,0.22069,0.39456
0.46429,0.32727,0.44643
0.46511,0.29921,0.46511
0.44872,0.31168,0.4359
0.54546,0.3421,0.51948
0.32653,0.14583,0.32653
0.3735,0.18293,0.33735
0.35416,0.27659,0.33333
0.43478,0.25,0.4058
0.17392,0.02941,0.17392
0.224,0.09756,0.176
0.28347,0.112,0.25197
0.34066,0.22222,0.25274
0.34523,0.15663,0.33333
