r1,r2,rl
0.28571,0.18182,0.26786
0.36363,0.18487,0.33058
0.35023,0.13953,0.31336
0.42647,0.19403,0.38235
0.39773,0.25287,0.39773
0.16394,0.10169,0.16394
0.33497,0.16916,0.28572
0.22223,0.07042,0.20834
0.45161,0.23913,0.37635
0.30066,0.15894,0.28758
0.28049,0.04939,0.21951
0.17544,0.05357,0.17544
0.40323,0.13115,0.35484
0.40566,0.23809,0.36792
0.41052,0.14893,0.30526
0.41808,0.21714,0.39548
0.30657,0.13333,0.29197
0.46154,0.12931,0.37607
0.79754,0.73292,0.79754
0.48322,0.39456,0.48322
0.5,0.264,0.45238
0.24,0.10762,0.23111
0.5,0.18095,0.41509
0.29239,0.10651,0.269
0.27536,0.07353,0.24638
0.52564,0.32468,0.5
0.26041,0.07368,0.23958
0.4,0.19653,0.36571
0.34513,0.16965,0.31859
0.41158,0.14239,0.37299
0.41379,0.17544,0.31034
0.35461,0.11511,0.34043
0.24,0.10204,0.24
0.30303,0.07693,0.28788
0.26666,0.07362,0.24243
0.52703,0.30137,0.48649
0.34014,0.15173,0.27211
0.32258,0.09836,0.30645
0.34849,0.19084,0.31819
0.49296,0.34286,0.46479
0.66861,0.53801,0.63953
0.29032,0.06558,0.24194
0.47337,0.22754,0.35503
0.45161,0.22223,0.4129
0.35986,0.18118,0.3391
0.24786,0.03448,0.21367
0.47436,0.18182,0.32051
0.6988,0.51219,0.68675
0.4186,0.20473,0.35659
0.39759,0.13414,0.36145
0.28402,0.08383,0.24852
0.22485,0.07186,0.18935
0.52586,0.33913,0.48276
0.34043,0.10072,0.31206
0.61314,0.4,0.52555
0.35838,0.14035,0.3237
0.41025,0.24675,0.3718
0.33333,0.1831,0.31945
0.3876,0.22047,0.34109
0.47329,0.29458,0.42748
0.47778,0.23596,0.44445
0.31292,0.13793,0.29932
0.4045,0.13636,0.35955
0.32394,0.08572,0.28169
0.38095,0.15173,0.34014
0.35955,0.20455,0.35955
0.16667,0.01887,0.14815
0.6,0.45454,0.59
0.45122,0.25926,0.41463
0.35165,0.12222,0.28571
0.29091,0.04908,0.27879
0.60194,0.38236,0.51456
0.25455,0.11111,0.23636
0.41739,0.21239,0.4
0.22642,0.05095,0.15094
0.36496,0.26667,0.35037
0.42105,0.19847,0.39098
0.375,0.1519,0.3625
0.53691,0.39455,0.53691
0.35484,0.21739,0.34408
0.39639,0.16514,0.36036
0.4601,0.30332,0.44131
0.24794,0.05043,0.19835
0.30682,0.14943,0.27273
0.47482,0.29197,0.44605
0.37662,0.15789,0.33766
0.40151,0.2061,0.37122
0.35808,0.15859,0.32315
0.21138,0.03306,0.19512
0.36735,0.1931,0.35374
0.38217,0.16774,0.34395
0.19048,0.09709,0.19048
0.41989,0.22346,0.37569
0.30769,0.14286,0.24359
0.40816,0.26207,0.36734
0.32836,0.11278,0.27612
0.45218,0.21052,0.3913
0.19428,0.05781,0.17142
0.69189,0.52459,0.65946
0.49505,0.26,0.44554
0.29333,0.06757,0.24
0.43651,0.152,0.33334
0.41475,0.14884,0.37788
0.13954,0.0,0.09302
0.49275,0.29412,0.47826
0.38096,0.23301,0.34286
0.30233,0.16471,0.2907
0.34783,0.21239,0.34783
0.31579,0.15958,0.2421
0.29665,0.10628,0.24881
0.46552,0.12281,0.34483
0.72727,0.65546,0.69421
0.51648,0.27778,0.42857
0.36923,0.14062,0.30769
0.31056,0.15094,0.23603
0.32085,0.17297,0.2353
0.48437,0.31746,0.4375
0.48276,0.29371,0.38621
0.54305,0.33557,0.49006
0.43709,0.2953,0.42384
0.4697,0.21538,0.39394
0.42748,0.29457,0.42748
0.34848,0.10769,0.27273
0.37168,0.14414,0.35398
0.35644,0.24242,0.35644
0.44616,0.21875,0.4
0.22464,0.0438,0.1884
0.29814,0.10063,0.26087
0.3718,0.14286,0.32051
0.37576,0.19632,0.33939
0.64,0.56911,0.64
0.54962,0.34109,0.53435
0.31081,0.10959,0.2973
0.50246,0.29851,0.4532
0.35616,0.20276,0.31964
0.40477,0.15663,0.32143
0.33929,0.21818,0.33929
0.45333,0.22973,0.41333
0.58621,0.37209,0.50575
0.51316,0.30667,0.4079
0.32941,0.24096,0.32941
0.33136,0.14371,0.28402
0.41861,0.20472,0.3876
0.41667,0.22034,0.4
0.23684,0.08,0.23684
0.26506,0.08536,0.22892
0.35897,0.12174,0.2906
0.40187,0.19811,0.33645
0.41667,0.16867,0.36905
0.56051,0.3742,0.50956
0.37584,0.17687,0.30872
0.39491,0.19355,0.31847
0.46995,0.26519,0.42623
0.43299,0.25263,0.41237
0.46281,0.26667,0.3719
0.39053,0.2036,0.36686
0.49057,0.22857,0.4151
0.39743,0.20779,0.38462
0.31769,0.11637,0.27437
0.36601,0.1457,0.30065
0.2353,0.07921,0.19608
