r1,r2,rl
0.41,0.19192,0.39
0.29661,0.10256,0.26271
0.46707,0.2303,0.43114
0.31472,0.21538,0.29442
0.36508,0.20968,0.34921
0.46269,0.25758,0.38806
0.21739,0.05495,0.20652
0.32353,0.13433,0.26471
0.41718,0.23602,0.41718
0.1948,0.03947,0.16883
0.375,0.18987,0.35
0.31068,0.17822,0.29126
0.55738,0.4,0.55738
0.18898,0.064,0.15748
0.23622,0.06349,0.2126
0.48101,0.22128,0.39662
0.37306,0.18848,0.32124
0.37037,0.15,0.32098
0.41493,0.22594,0.36515
0.30662,0.13333,0.28572
0.32558,0.14173,0.29458
0.56805,0.2994,0.54438
0.36025,0.12579,0.27329
0.43442,0.19008,0.36066
0.45455,0.34483,0.45455
0.52229,0.3871,0.50956
0.56442,0.32298,0.51534
0.39344,0.16575,0.3388
0.42604,0.17964,0.3787
0.31461,0.16092,0.29213
0.26506,0.13415,0.25301
0.59048,0.4466,0.57143
0.47059,0.25,0.42353
0.37705,0.25,0.32787
0.32215,0.13605,0.26845
0.55697,0.34615,0.53165
0.38271,0.2,0.35802
0.46897,0.29371,0.4
0.24468,0.08602,0.2234
0.4321,0.2625,0.38271
1.0,1.0,1.0
0.31858,0.12612,0.30088
0.13636,0.04616,0.13636
0.41905,0.23301,0.34285
0.4497,0.23952,0.4142
0.26923,0.12987,0.23077
0.40278,0.21127,0.375
0.29586,0.08383,0.26035
0.61842,0.46667,0.57895
0.50323,0.30065,0.49032
0.31111,0.15038,0.26667
0.37419,0.16993,0.33548
0.38411,0.20134,0.33113
0.21875,0.07936,0.17188
0.31884,0.10294,0.27536
0.36508,0.16129,0.33333
0.4058,0.1561,0.3285
0.30968,0.15686,0.30968
0.63333,0.54238,0.61666
0.64444,0.44944,0.62222
0.41096,0.20276,0.3379
0.35632,0.15116,0.29885
0.31056,0.15094,0.28572
0.4812,0.29008,0.43609
0.30645,0.16394,0.29032
0.47133,0.27097,0.44586
0.50246,0.30846,0.49261
0.37555,0.20264,0.34934
0.55249,0.3352,0.53039
0.44047,0.24097,0.40476
0.50267,0.32432,0.45989
0.32895,0.13334,0.31579
0.65169,0.52273,0.64045
0.22879,0.14127,0.22879
0.50549,0.27778,0.43956
0.32812,0.06349,0.26563
0.3391,0.13241,0.32526
0.59702,0.4394,0.56717
0.40425,0.19355,0.35107
0.48276,0.32168,0.46897
0.44172,0.2236,0.40491
0.35185,0.16981,0.31481
0.40993,0.239,0.34782
0.23952,0.08485,0.2036
0.45128,0.21762,0.41026
0.29922,0.144,0.29922
0.41509,0.21154,0.35849
0.44156,0.21053,0.37663
0.31429,0.10145,0.28571
0.25137,0.1105,0.22951
0.19231,0.05195,0.16666
0.34783,0.17699,0.33044
0.44792,0.18948,0.34375
0.46561,0.2246,0.42328
0.4539,0.23021,0.43972
0.25758,0.06154,0.21212
0.34848,0.21538,0.34848
0.4,0.17187,0.36923
0.33143,0.16185,0.28572
0.46377,0.25,0.4058
0.40269,0.19048,0.34899
0.87838,0.78082,0.87838
0.2695,0.08633,0.22695
0.51883,0.26161,0.46862
0.49057,0.29299,0.42767
0.41,0.10101,0.33
0.45161,0.36066,0.3871
0.2421,0.10638,0.17895
0.50962,0.30097,0.40384
0.36522,0.20175,0.30435
0.30883,0.10448,0.27941
0.30534,0.10853,0.30534
0.40385,0.24272,0.35577
0.20155,0.11024,0.18604
0.56684,0.30271,0.54545
0.36364,0.18462,0.30303
0.40146,0.23529,0.37227
0.39473,0.16,0.36842
0.68236,0.57143,0.68236
0.50691,0.25116,0.4424
0.43678,0.26744,0.33333
0.22222,0.09468,0.21053
0.5933,0.33816,0.49761
0.31776,0.17143,0.29907
0.30769,0.0,0.30769
0.34117,0.17857,0.31765
0.56051,0.3742,0.47134
0.51327,0.37838,0.51327
